,ARS,AUD,BRL,CAD,CHF,CLP,CNH,COP,CZK,EUR,GBP,HUF,IDR,ILS,INR,JPY,KRW,MXN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR
2006-05-05,0.0198341817579357,0.00687250321723636,0.09563022284415029,-0.009832915521399883,-0.03825193142394925,0.0006318587785077116,,0.02040079960436188,-0.03265180289289636,-0.0250561990740417,-0.005152004427150167,0.008998116185730237,0.052029955002329056,0.002447392897676794,0.016113679122906854,-0.05050843708987711,-0.009886074960255254,0.025810780932331117,-0.024283485577080488,0.024587047476779415,0.012413617455136737,0.010514698307930575,-0.0104955712685401,0.03229399592409114,-0.012135076387131884,-0.030389874909253017,-0.01628955230513551,0.003163896090194247,0.07954617411488106,-0.038376309789073,0.02138123432046222
2006-05-08,0.02748227501873942,0.0074536249316340935,0.09391639739190027,-0.009753058703538701,-0.04039067086999471,0.0005767830530348111,,0.020560261934680774,-0.03302946963653087,-0.02607736609430349,-0.0055936360164904,0.00884169879802156,0.052336576841601624,0.001789274478116927,0.016118801210118053,-0.05363493670703238,-0.009971409318805068,0.026610023639894245,-0.025705624260134934,0.0261228613720096,0.012470606061331137,0.012950013395073394,-0.011315796658664319,0.03168620809143713,-0.011626231971593402,-0.03233961401881759,-0.015958780440854296,0.0007569182231812349,0.07559782370157324,-0.037797653533266924,0.022113919764497125
2006-05-09,0.023964273835117324,0.007127647086605239,0.09733580354532952,-0.01038884878236528,-0.039452448716680556,0.0006070835993461737,,0.019413643827002957,-0.03197816204824958,-0.02596567283861111,-0.0054580339157248164,0.009169564221551657,0.0522905225532826,0.0025430978202542233,0.013371734565064776,-0.052021449759196786,-0.0104724806375945,0.026316162711736927,-0.02541365901316015,0.02590608798563189,0.012002193350393769,0.011676445183503421,-0.0109753274152207,0.03174166749224042,-0.012020568201908062,-0.031879858349405016,-0.018033908625320505,0.008809141620818046,0.08696315316363837,-0.04086953065183508,0.02172738765812677
2006-05-10,0.03251759301012802,0.006978340489989291,0.09931734933727873,-0.009983944138438363,-0.03834609758880666,0.001721453578246304,,0.023422826130516057,-0.03106137034529177,-0.025007515108500328,-0.005401091480378748,0.008850303591192812,0.052474499627946286,0.0016155979780104505,0.013454956916769928,-0.049995571487138235,-0.010976133150545835,0.023525726824343233,-0.024252722245919737,0.025275793551086927,0.014666418988473552,0.012880505977264943,-0.010590312581843423,0.029695071435211898,-0.009856773657519628,-0.030633572714764433,-0.017133207965619898,0.0047821491183720225,0.08454340295905209,-0.044749610080576575,0.021120264935770242
2006-05-11,0.030033918013233643,0.00701916218956512,0.09250285319829933,-0.009812786931071156,-0.03842782073937569,0.0017872031168042091,,0.02334921932224299,-0.03107348078682527,-0.024932617785670085,-0.005239820704972456,0.008914030719462515,0.048830423599255796,0.0015777772890748403,0.01199809658813397,-0.05023502712937167,-0.010767011450700217,0.023318261858714863,-0.024182163763957112,0.025431839636892422,0.014749828822963006,0.012840074744171481,-0.010904102310611438,0.029851902075723136,-0.009574529938507513,-0.030537262450426445,-0.01639669738229026,0.007972371653633207,0.08132503393467178,-0.04045549361320981,0.02073520129241494
2006-05-12,0.027315302551322574,0.006987304797943816,0.09559414720554968,-0.009996462710340036,-0.03857609707929784,0.0017058439900995623,,0.023001546820788202,-0.03105428109656408,-0.024765933722904407,-0.005286585287731734,0.009393974783436742,0.04895572690227832,0.0019119816390596343,0.013399783963146422,-0.05010061081201262,-0.01075107131181528,0.023240692523819148,-0.02385301062583868,0.025271416036273767,0.008221118720183435,0.012818121869699156,-0.01060014447170774,0.031600397815299046,-0.025498345374284373,-0.030327456215657144,-0.017312086350061085,0.004802897443958145,0.08196796889861482,-0.04329917757146639,0.021965121031632028
2006-05-15,0.028947014764297927,0.0074319320970733065,0.09847721659685169,-0.009761846250256006,-0.040954313591138776,0.0016832215304615028,,0.022568297900916977,-0.03277665129750308,-0.025847897972035645,-0.005640589742648032,0.010022089807477241,0.05531849505288043,0.0022916437925706917,0.01320316582711458,-0.05322021744285455,-0.010405399739558976,0.02406391527756951,-0.024600307267768132,0.027036204966900415,0.008304889609933253,0.011508736337690234,-0.011244089299152773,0.03175066159223488,-0.0059380369625838475,-0.03230410359535798,-0.016135356823018806,0.0182931736473226,0.08443870030850677,-0.0346453414344947,0.022022294501067873
2006-05-16,0.032287968070263774,0.0071201839689372425,0.10121091655128069,-0.009892046976930568,-0.039543681000018135,0.0017253860838408448,,0.022633767065064387,-0.031977808362395575,-0.024831727397442337,-0.0054673607610232254,0.009307167124289252,0.06889962378401866,0.0026756828890770893,0.022609232412852495,-0.0517425287549445,-0.01095579389052085,0.022194152323798896,-0.023363206869265372,0.025846187257320755,0.00831419800517821,0.019564950383835208,-0.010953121501812109,0.03737649341776305,-0.007441422241646456,-0.03143566663150113,-0.016213231774264255,0.018191164930724053,0.09004274568619874,-0.04177662851171546,0.02167678066769589
2006-05-17,0.03993326756317188,0.006804674602107538,0.104156910515014,-0.009533938285022081,-0.038218736587776705,0.001728311350720865,,0.018626413920757926,-0.030926947918659662,-0.024067302353775827,-0.005342200905071732,0.009004174010486093,0.06958230728763608,0.002386299484531453,0.018713640067873766,-0.050237727920528004,-0.012127421707313643,0.02198980960169417,-0.023489402677914953,0.02499384371486515,0.008281900895108168,0.018483578557144862,-0.010490432815081675,0.0322537011168309,-0.003602758090658081,-0.03046473778105109,-0.01682925447021483,0.012817652115047788,0.08262399746188254,-0.043061947202293574,0.020758995321883862
2006-05-18,0.039807376140162436,0.006881949169281171,0.14185192373189692,-0.009254507211333174,-0.03812070543220327,0.001718430070823793,,0.01848900336545772,-0.03097012446988928,-0.02407645587749335,-0.005314831452036582,0.009327487903361372,0.06973263440034307,0.0024110599112233213,0.01860547844193442,-0.05013734248640896,-0.011651163512386096,0.021622436529358333,-0.02336762074976927,0.024966067006668084,0.008263361501382075,0.022879013639260374,-0.010411372718281225,0.03240882032466473,-0.0015050945504238925,-0.03050995099371695,-0.01693578145761804,0.01268491645963698,0.08334853141814212,-0.040893812134545605,0.020873545141497633
2006-05-19,0.03974403165143368,0.006828658700853397,0.14190912109187317,-0.00918295915532712,-0.038070491663496304,0.001681161650151835,,0.018529599732155316,-0.030876083181835545,-0.024250962248458283,-0.005292725634260453,0.008655441663556985,0.0695862248984591,0.0024133778399205827,0.018500133066732496,-0.05023174291431663,-0.013909884767027396,0.022749319506333087,-0.02306624074864437,0.024969755198884686,0.00827351435526747,0.02628923820861019,-0.010211498711181394,0.028961074980323975,-0.001021849014846821,-0.03300104654824067,-0.01694638045315993,0.01583397880163415,0.08672926679547582,-0.03928498765370364,0.02161857413007482
2006-05-22,0.03975750926619478,0.007305510562002611,0.13459608170070983,-0.009056506499281075,-0.04049819025608296,0.0017485205610160781,,0.01811263525827736,-0.032872794563453475,-0.024921859538514602,-0.005695932048330269,0.009317975612203617,0.06850643871455453,0.0024276752605252028,0.01849115661699425,-0.05338601904489759,-0.01333454916409647,0.023238299380981816,-0.024524348870031392,0.026194465900264603,0.008283935338988972,0.022845370274660343,-0.011074124775186734,0.031746030682157415,-0.0024868758195932274,-0.03232550232994363,-0.016900973768072407,0.019667838404438826,0.08843475111669317,-0.03909796249299263,0.024003996020047855
2006-05-23,0.04185734957129964,0.0071447725178789105,0.10435473254528047,-0.009531609866988599,-0.03820772004584796,0.0017206094429593334,,0.01577594421664412,-0.03196660494926799,-0.02487621025961065,-0.005574069748042245,0.008600406776986534,0.07465201926311579,0.002513191759116307,0.018541451062268233,-0.05178361357119384,-0.013519956310223305,0.022968277292456613,-0.022764768189355872,0.02528299711876931,0.008303902406848182,0.02281284434754269,-0.01086336502754134,0.031739900073700485,-0.002872878159206185,-0.02990926579986465,-0.017683470590041613,0.014957416969404303,0.09380298645366704,-0.04071614682853909,0.023211238281662758
2006-05-24,0.039612803000744025,0.006964445855831724,0.10064862184459347,-0.008402897629587376,-0.03809197746406322,0.002251883386752629,,0.015600356939421557,-0.030898214791650346,-0.024170513828342448,-0.005316814580153835,0.00909673990916444,0.056982509614536235,0.00254032013960959,0.01842256146984815,-0.049678122834189875,-0.013264141907082378,0.022850926019914262,-0.023064441870153288,0.024386953434632576,0.00829704080348082,0.02272976251849657,-0.010568825556876467,0.03452345422128841,-0.0028800720326075625,-0.030106393838945568,-0.017545018760437618,0.018077395373951526,0.09508471468040024,-0.03743206978246835,0.02259208765246672
2006-05-25,0.04653405041623897,0.006939079093485901,0.10049928248618324,-0.008265770420264525,-0.038197285421855506,0.002293315509016723,,0.015571936508440206,-0.03105908256913095,-0.023637912686383745,-0.005314123412637999,0.00847015156783214,0.08682347578380749,0.0022809050702603403,0.017056771239536347,-0.04944484052492303,-0.0121555359049677,0.02281546205089493,-0.02308101601010465,0.023707987982944264,0.00823768663442672,0.026221088656968886,-0.010659526942961095,0.034246381195612526,-0.010584425585440213,-0.030125964919619646,-0.016931090178680604,0.01650570863748935,0.0891366872309572,-0.03875099483464507,0.021677224200956094
2006-05-26,0.0465830864744243,0.00688003032404827,0.10509033663868121,-0.008417762749248226,-0.03826184382350443,0.002286260865197331,,0.015800070454814606,-0.03099710817133214,-0.023298165602768543,-0.00518217474646786,0.008471189781020808,0.08686494273150076,0.0022744765875936045,0.01574829765741764,-0.049459054819999446,-0.013054216745023151,0.02177961709198632,-0.022815973763050695,0.023707324711133383,0.008278020888433128,0.022865205045710026,-0.010624377047459409,0.03424529116767055,-0.010607017748595184,-0.02974617268079501,-0.017635913950917705,0.013440169941149759,0.09625748706970001,-0.03832255396891872,0.021482071194170817
2006-05-30,0.041936687053561836,0.006963694663028859,0.09841347211928561,-0.008143355893866364,-0.03973972938514683,0.0025621799392706937,,0.015755005160712543,-0.032209182378291824,-0.024359747796903072,-0.005473234451451905,0.008307704409282943,0.05522137774295292,0.002222731349859161,0.01561640551363652,-0.05141103457852037,-0.014894113104332524,0.023952876684634142,-0.024009211050253023,0.024469125636464535,0.008174406179940294,0.018341281064952832,-0.011124329067804913,0.030320961149164414,-0.015597640608490212,-0.030839415261387913,-0.017808917852278856,0.01584360873855456,0.09284344085217403,-0.03525225080648022,0.022410151444035298
2006-05-31,0.049249110959855305,0.0066451430426529585,0.1143358764140474,-0.009590809596519072,-0.03836680000743692,0.0025845765116097167,,0.015818594419024792,-0.031172114115592644,-0.02352879158171352,-0.005439201230039326,0.008427747272880561,0.05931532715844501,0.0021514980086182055,0.015569175360753217,-0.050177636521730046,-0.01462773540386897,0.022775168976436548,-0.022273402252626393,0.02345406871847721,0.008181808449192826,0.02280510597947038,-0.010872301655112881,0.03407451693667401,-0.01090927048144113,-0.02945768186605172,-0.01773896826502518,0.011843054924758107,0.08918468151661,-0.038687692673252026,0.022166733937828458
